student_id,week,total_logins,total_videos,total_assignments,dropout
MHxPC130001737,3.0,42.0,953.0,0.99,0
MHxPC130001741,20.0,2.0,0.0,00,0
MHxPC130001745,20.0,6.0,1.0,0,0
MHxPC130001747,21.0,1.0,0.0,0,1
MHxPC130001748,43.0,2.0,0.0,0,0
MHxPC130001751,17.0,1.0,0.0,0,1
MHxPC130001752,11.0,2.0,0.0,0,0
MHxPC130001752,18.0,5.0,0.0,0,0
MHxPC130001753,3.0,3.0,68.0,0,0
MHxPC130001764,46.0,0.0,0.0,0,1
MHxPC130001770,30.0,18.0,0.0,0.62,0
MHxPC130001772,21.0,1.0,1.0,0,1
MHxPC130001774,11.0,1.0,0.0,0,1
MHxPC130001778,35.0,1.0,0.0,0,1
MHxPC130001783,16.0,3.0,0.0,0,0
MHxPC130001789,13.0,1.0,0.0,0,1
MHxPC130001790,18.0,2.0,0.0,0,0
MHxPC130001791,44.0,5.0,34.0,0,0
MHxPC130001796,46.0,2.0,62.0,00,0
MHxPC130001797,8.0,4.0,0.0,0,0
MHxPC130001799,35.0,10.0,4.0,0.87,0
MHxPC130001804,32.0,48.0,0.0,0.78,0
MHxPC130001809,14.0,11.0,0.0,0,0
MHxPC130001811,46.0,0.0,0.0,0,1
MHxPC130001812,17.0,2.0,0.0,0,0
MHxPC130001821,46.0,0.0,0.0,0,1
MHxPC130001825,13.0,8.0,0.0,0,0
MHxPC130001838,16.0,1.0,0.0,0,1
MHxPC130001840,11.0,3.0,0.0,0,0
MHxPC130001841,17.0,2.0,0.0,0,0
MHxPC130001842,49.0,2.0,2.0,0,0
MHxPC130001843,9.0,1.0,0.0,0,1
MHxPC130001844,24.0,8.0,0.0,0.01,0
MHxPC130001854,30.0,1.0,0.0,0,1
MHxPC130001855,15.0,13.0,0.0,0,0
MHxPC130001856,10.0,3.0,0.0,0,0
MHxPC130001858,17.0,2.0,0.0,0,0
MHxPC130001860,18.0,3.0,0.0,0,0
MHxPC130001861,20.0,1.0,0.0,0,1
MHxPC130001862,23.0,1.0,0.0,0,1
MHxPC130001863,35.0,2.0,0.0,0,0
MHxPC130001874,46.0,0.0,0.0,0,1
MHxPC130001875,21.0,1.0,10.0,0,1
MHxPC130001881,17.0,1.0,0.0,0,1
MHxPC130001885,20.0,8.0,0.0,0,0
MHxPC130001886,9.0,1.0,0.0,0,1
MHxPC130001887,48.0,9.0,172.0,0.06,0
MHxPC130001893,19.0,1.0,0.0,0,1
MHxPC130001894,9.0,3.0,0.0,0,0
MHxPC130001895,10.0,33.0,470.0,0,0
MHxPC130001896,9.0,1.0,0.0,0,1
MHxPC130001920,12.0,1.0,0.0,0,1
MHxPC130001921,21.0,2.0,0.0,0,0
MHxPC130001926,31.0,2.0,0.0,0,0
MHxPC130001927,26.0,1.0,2.0,0,1
MHxPC130001931,42.0,2.0,1.0,0,0
MHxPC130001932,20.0,3.0,0.0,0,0
MHxPC130001935,27.0,8.0,0.0,0,0
MHxPC130001938,23.0,2.0,0.0,0,0
MHxPC130001943,20.0,2.0,47.0,0,0
MHxPC130001944,28.0,1.0,0.0,0,1
MHxPC130001946,43.0,3.0,9.0,0,0
MHxPC130001947,23.0,8.0,0.0,0,0
MHxPC130001948,35.0,2.0,0.0,0,0
MHxPC130001950,10.0,1.0,0.0,0,1
MHxPC130001957,25.0,2.0,0.0,00,0
MHxPC130001958,20.0,4.0,16.0,0,0
MHxPC130001962,20.0,2.0,1.0,0,0
MHxPC130001968,23.0,2.0,0.0,0,0
MHxPC130001970,36.0,51.0,0.0,0.84,0
MHxPC130001974,10.0,6.0,0.0,0,0
MHxPC130001981,3.0,13.0,21.0,0.28,0
MHxPC130001983,8.0,1.0,0.0,0,1
MHxPC130001985,32.0,2.0,0.0,0,0
MHxPC130001990,31.0,13.0,0.0,0.01,0
MHxPC130001992,44.0,1.0,3.0,0,1
MHxPC130001993,25.0,3.0,0.0,0,0
MHxPC130001994,14.0,3.0,0.0,000,0
MHxPC130001995,23.0,2.0,10.0,0,0
MHxPC130001997,28.0,3.0,0.0,0,0
MHxPC130002005,12.0,5.0,0.0,0,0
MHxPC130002019,3.0,39.0,592.0,0.93,0
MHxPC130002019,10.0,1.0,0.0,0,1
MHxPC130002027,13.0,2.0,0.0,0,0
MHxPC130002030,36.0,3.0,0.0,0,0
MHxPC130002032,32.0,1.0,0.0,0,1
MHxPC130002035,1.0,1.0,3.0,0,1
MHxPC130002038,34.0,7.0,0.0,0,0
MHxPC130002051,14.0,3.0,0.0,0,0
MHxPC130002051,21.0,2.0,0.0,0,0
MHxPC130002055,20.0,15.0,0.0,0,0
MHxPC130002055,21.0,5.0,32.0,0.08,0
MHxPC130002059,9.0,1.0,0.0,0,1
MHxPC130002062,8.0,1.0,0.0,0,1
MHxPC130002064,30.0,1.0,0.0,0,1
MHxPC130002065,35.0,85.0,0.0,0.75,0
MHxPC130002067,3.0,45.0,724.0,0.98,0
MHxPC130002069,22.0,1.0,0.0,0,1
MHxPC130002076,31.0,2.0,0.0,0,0
MHxPC130002077,24.0,1.0,0.0,0,1
MHxPC130002079,17.0,1.0,25.0,0,1
MHxPC130002081,9.0,2.0,0.0,00,0
MHxPC130002084,11.0,2.0,0.0,0,0
MHxPC130002088,23.0,1.0,0.0,0,1
MHxPC130002091,8.0,1.0,0.0,0,1
MHxPC130002093,11.0,1.0,0.0,0,1
MHxPC130002094,22.0,4.0,12.0,0,0
MHxPC130002095,23.0,17.0,75.0,0.07,0
MHxPC130002098,23.0,1.0,0.0,0.04,1
MHxPC130002098,31.0,20.0,217.0,0.4,0
MHxPC130002099,12.0,2.0,0.0,0,0
MHxPC130002099,13.0,4.0,0.0,0,0
MHxPC130002103,38.0,1.0,0.0,0,1
MHxPC130002105,13.0,2.0,0.0,0,0
MHxPC130002107,12.0,4.0,0.0,0,0
MHxPC130002111,17.0,14.0,0.0,0,0
MHxPC130002113,24.0,1.0,0.0,0,1
MHxPC130002115,8.0,1.0,0.0,0,1
MHxPC130002117,40.0,2.0,0.0,0,0
MHxPC130002121,7.0,1.0,0.0,0,1
MHxPC130002123,11.0,2.0,0.0,0,0
MHxPC130002125,22.0,1.0,0.0,0,1
MHxPC130002127,7.0,1.0,0.0,0,1
MHxPC130002129,29.0,3.0,0.0,0,0
MHxPC130002130,31.0,2.0,0.0,0,0
MHxPC130002131,14.0,2.0,0.0,0,0
MHxPC130002133,27.0,1.0,0.0,0,1
MHxPC130002143,2.0,4.0,111.0,0,0
MHxPC130002144,42.0,1.0,1.0,0,1
MHxPC130002145,21.0,4.0,0.0,0,0
MHxPC130002154,14.0,2.0,0.0,0,0
MHxPC130002156,3.0,3.0,215.0,0,0
MHxPC130002161,12.0,8.0,0.0,0,0
MHxPC130002171,7.0,1.0,0.0,0,1
MHxPC130002171,46.0,1.0,0.0,0,1
MHxPC130002175,20.0,1.0,0.0,0,1
MHxPC130002178,10.0,2.0,0.0,00,0
MHxPC130002179,17.0,1.0,0.0,0,1
MHxPC130002179,21.0,4.0,0.0,0,0
MHxPC130002180,12.0,3.0,0.0,0,0
MHxPC130002181,43.0,3.0,44.0,0,0
MHxPC130002183,21.0,2.0,0.0,0,0
MHxPC130002185,8.0,1.0,0.0,0,1
MHxPC130002188,12.0,1.0,0.0,0,1
MHxPC130002190,21.0,2.0,0.0,0,0
MHxPC130002193,15.0,4.0,0.0,0,0
MHxPC130002196,32.0,27.0,10.0,10.52,0
MHxPC130002201,11.0,1.0,0.0,0,1
MHxPC130002205,3.0,61.0,251.0,0.82,0
MHxPC130002206,32.0,13.0,192.0,0.79,0
MHxPC130002210,13.0,5.0,0.0,0,0
MHxPC130002211,12.0,1.0,0.0,0,1
MHxPC130002213,22.0,1.0,0.0,0,1
MHxPC130002216,16.0,11.0,0.0,0,0
MHxPC130002218,7.0,1.0,0.0,0,1
MHxPC130002219,15.0,9.0,0.0,0.05,0
MHxPC130002221,11.0,2.0,0.0,0,0
MHxPC130002224,32.0,2.0,0.0,0,0
MHxPC130002226,36.0,11.0,241.0,0,0
MHxPC130002227,12.0,3.0,0.0,0,0
MHxPC130002243,11.0,3.0,0.0,0,0
MHxPC130002244,10.0,2.0,0.0,0,0
MHxPC130002245,19.0,1.0,0.0,0,1
MHxPC130002253,24.0,4.0,0.0,0,0
MHxPC130002255,29.0,1.0,0.0,0,1
MHxPC130002264,8.0,1.0,0.0,0,1
MHxPC130002265,17.0,1.0,0.0,0,1
MHxPC130002266,43.0,1.0,7.0,0,1
MHxPC130002269,14.0,6.0,0.0,0,0
MHxPC130002275,18.0,1.0,0.0,0,1
MHxPC130002282,24.0,1.0,0.0,0,1
MHxPC130002293,16.0,1.0,0.0,0,1
MHxPC130002294,12.0,1.0,0.0,0,1
MHxPC130002297,11.0,3.0,0.0,0,0
MHxPC130002300,2.0,2.0,22.0,0,0
MHxPC130002302,10.0,1.0,0.0,0,1
MHxPC130002306,30.0,1.0,0.0,0,1
MHxPC130002312,43.0,3.0,4.0,0.01,0
MHxPC130002325,3.0,9.0,12.0,0.91,0
MHxPC130002329,3.0,19.0,9.0,0.45,0
MHxPC130002331,47.0,1.0,0.0,0,1
MHxPC130002334,25.0,1.0,0.0,0,1
MHxPC130002336,10.0,1.0,0.0,0,1
MHxPC130002340,30.0,1.0,0.0,0,1
MHxPC130002344,7.0,2.0,16.0,0,0
MHxPC130002345,46.0,0.0,0.0,0,1
MHxPC130002347,15.0,3.0,0.0,0,0
MHxPC130002353,8.0,2.0,0.0,0,0
MHxPC130002356,16.0,6.0,0.0,0,0
MHxPC130002358,17.0,3.0,0.0,0,0
MHxPC130002369,10.0,1.0,0.0,0,1
MHxPC130002373,46.0,10.0,103.0,0.17,0
MHxPC130002378,23.0,1.0,2.0,0,1
MHxPC130002382,35.0,1.0,0.0,0,1
MHxPC130002383,36.0,58.0,0.0,0.65,0
MHxPC130002384,19.0,30.0,0.0,0.16,0
MHxPC130002392,14.0,3.0,0.0,0,0
MHxPC130002394,50.0,2.0,0.0,0,0
MHxPC130002399,26.0,1.0,0.0,0,1
MHxPC130002402,12.0,5.0,0.0,0,0
MHxPC130002402,23.0,13.0,0.0,0,0
MHxPC130002407,31.0,2.0,0.0,0,0
MHxPC130002411,17.0,1.0,0.0,0,1
MHxPC130002413,11.0,2.0,0.0,0,0
MHxPC130002415,36.0,2.0,0.0,0,0
MHxPC130002417,49.0,1.0,0.0,0,1
MHxPC130002424,7.0,1.0,0.0,0,1
MHxPC130002428,14.0,2.0,0.0, ,0
MHxPC130002429,19.0,3.0,0.0,0,0
MHxPC130002430,15.0,13.0,115.0,0.03,0
MHxPC130002432,8.0,1.0,0.0,0,1
MHxPC130002434,25.0,3.0,0.0,0,0
MHxPC130002436,28.0,8.0,124.0,0.31,0
MHxPC130002437,3.0,10.0,0.0,0.15,0
MHxPC130002440,21.0,4.0,2.0,0,0
MHxPC130002441,46.0,0.0,0.0,0,1
MHxPC130002446,12.0,5.0,0.0,0,0
MHxPC130002454,13.0,4.0,0.0,0,0
MHxPC130002456,22.0,12.0,0.0,00,0
MHxPC130002461,19.0,1.0,0.0,0,1
MHxPC130002466,10.0,1.0,0.0,0,1
MHxPC130002469,24.0,1.0,0.0,0,1
MHxPC130002476,13.0,3.0,0.0,0,0
MHxPC130002481,7.0,33.0,754.0,0.85,0
MHxPC130002482,11.0,6.0,0.0,0,0
MHxPC130002491,31.0,16.0,0.0,0.7,0
MHxPC130002493,7.0,1.0,0.0,0,1
MHxPC130002495,20.0,3.0,6.0,0,0
MHxPC130002500,24.0,11.0,0.0,0,0
MHxPC130002500,25.0,11.0,35.0,0.03,0
MHxPC130002501,46.0,0.0,0.0,0,1
MHxPC130002506,20.0,2.0,1.0,0,0
MHxPC130002510,9.0,3.0,0.0,0,0
MHxPC130002510,31.0,1.0,0.0,0,1
MHxPC130002512,12.0,1.0,0.0,0,1
MHxPC130002514,19.0,1.0,0.0,0,1
MHxPC130002515,32.0,1.0,0.0,0,1
MHxPC130002518,45.0,4.0,3.0,0,0
MHxPC130002521,47.0,4.0,0.0,0,0
MHxPC130002523,20.0,1.0,0.0,0,1
MHxPC130002524,9.0,1.0,0.0,0,1
MHxPC130002526,27.0,1.0,0.0,0,1
MHxPC130002530,14.0,2.0,0.0,0,0
MHxPC130002535,10.0,3.0,0.0,0,0
MHxPC130002543,12.0,1.0,0.0,0,1
MHxPC130002549,43.0,1.0,2.0,0,1
MHxPC130002551,9.0,1.0,0.0,0,1
MHxPC130002554,14.0,1.0,0.0,0,1
MHxPC130002555,15.0,5.0,0.0,0,0
MHxPC130002556,20.0,2.0,5.0,0,0
MHxPC130002557,20.0,1.0,0.0,0,1
MHxPC130002557,46.0,1.0,0.0,0,1
MHxPC130002565,21.0,1.0,0.0,0,1
MHxPC130002568,22.0,4.0,0.0,0,0
MHxPC130002570,36.0,4.0,0.0,0,0
MHxPC130002572,46.0,0.0,0.0,0,1
MHxPC130002573,11.0,1.0,0.0,0,1
MHxPC130002575,13.0,1.0,0.0,0,1
MHxPC130002576,46.0,1.0,0.0,0,1
MHxPC130002578,23.0,4.0,40.0,0,0
MHxPC130002584,11.0,3.0,0.0,0,0
MHxPC130002590,46.0,0.0,0.0,0,1
MHxPC130002592,21.0,2.0,0.0,0,0
MHxPC130002598,11.0,1.0,0.0,0,1
MHxPC130002600,35.0,1.0,0.0,0,1
MHxPC130002601,28.0,1.0,0.0,0,1
MHxPC130002602,11.0,1.0,0.0,0,1
MHxPC130002604,25.0,37.0,0.0,1,0
MHxPC130002605,11.0,2.0,0.0,0,0
MHxPC130002607,47.0,5.0,13.0,0,0
MHxPC130002610,16.0,1.0,0.0,0,1
MHxPC130002613,24.0,17.0,0.0,0,0
MHxPC130002621,11.0,3.0,0.0,0,0
MHxPC130002622,25.0,10.0,0.0,0,0
MHxPC130002626,25.0,28.0,0.0,0.22,0
MHxPC130002628,14.0,2.0,0.0,0,0
MHxPC130002628,32.0,27.0,2.0,0.670,0
MHxPC130002632,14.0,2.0,0.0,0,0
MHxPC130002639,30.0,14.0,0.0,0,0
MHxPC130002642,30.0,1.0,0.0,0,1
MHxPC130002643,18.0,1.0,0.0,0,1
MHxPC130002644,14.0,1.0,0.0,0,1
MHxPC130002647,26.0,1.0,0.0,0,1
MHxPC130002650,12.0,4.0,0.0,0,0
MHxPC130002650,21.0,4.0,0.0,0,0
MHxPC130002652,11.0,1.0,0.0,0,1
MHxPC130002653,18.0,1.0,0.0,0,1
MHxPC130002657,18.0,1.0,0.0,0,1
MHxPC130002663,18.0,1.0,0.0,0,1
MHxPC130002666,21.0,1.0,0.0,0,1
MHxPC130002672,16.0,3.0,0.0,0,0
MHxPC130002677,8.0,1.0,0.0,0,1
MHxPC130002687,13.0,1.0,0.0,0,1
MHxPC130002689,7.0,3.0,0.0,0,0
MHxPC130002690,12.0,7.0,0.0,0,0
MHxPC130002694,14.0,1.0,0.0,0,1
MHxPC130002699,29.0,7.0,110.0,0,0
MHxPC130002700,22.0,1.0,0.0,0,1
MHxPC130002701,17.0,3.0,16.0,0,0
MHxPC130002707,46.0,0.0,0.0,0,1
MHxPC130002711,15.0,6.0,0.0,0,0
MHxPC130002712,11.0,1.0,0.0,0,1
MHxPC130002713,20.0,1.0,2.0,0,1
MHxPC130002717,11.0,7.0,0.0,0,0
MHxPC130002719,31.0,1.0,9.0,0,1
MHxPC130002726,29.0,9.0,0.0,0.01,0
MHxPC130002728,42.0,1.0,0.0,0,1
MHxPC130002729,18.0,15.0,0.0,0,0
MHxPC130002732,19.0,1.0,0.0,0,1
MHxPC130002736,35.0,2.0,0.0,0,0
MHxPC130002737,42.0,1.0,0.0,0,1
MHxPC130002743,9.0,1.0,0.0,0,1
MHxPC130002751,33.0,7.0,17.0,0.65,0
MHxPC130002754,43.0,2.0,0.0,0,0
MHxPC130002757,14.0,1.0,0.0,0,1
MHxPC130002759,31.0,5.0,0.0,0,0
MHxPC130002761,46.0,0.0,0.0,0,1
MHxPC130002764,21.0,1.0,0.0,0,1
MHxPC130002768,7.0,1.0,0.0,0,1
MHxPC130002774,12.0,3.0,0.0,0,0
MHxPC130002777,15.0,1.0,0.0,0,1
MHxPC130002778,49.0,14.0,967.0,0.23,0
MHxPC130002782,43.0,5.0,21.0,0.01,0
MHxPC130002786,12.0,2.0,0.0,0,0
MHxPC130002787,13.0,3.0,0.0,0,0
MHxPC130002794,17.0,2.0,0.0,0,0
MHxPC130002797,9.0,1.0,0.0,0,1
MHxPC130002799,12.0,3.0,0.0,0,0
MHxPC130002804,42.0,2.0,0.0,0,0
MHxPC130002805,11.0,2.0,0.0,0,0
MHxPC130002807,17.0,3.0,0.0, ,0
MHxPC130002814,46.0,0.0,0.0,0,1
MHxPC130002826,33.0,54.0,0.0,0.71,0
MHxPC130002833,43.0,1.0,11.0,0,1
MHxPC130002836,14.0,1.0,0.0,0,1
MHxPC130002836,20.0,4.0,0.0,0,0
MHxPC130002838,21.0,7.0,127.0,0,0
MHxPC130002842,7.0,1.0,0.0,0,1
MHxPC130002843,12.0,3.0,0.0,0,0
MHxPC130002846,43.0,1.0,2.0,0.01,1
MHxPC130002847,51.0,4.0,5.0,0,0
MHxPC130002851,46.0,0.0,0.0,0,1
MHxPC130002854,22.0,2.0,0.0,0,0
MHxPC130002856,11.0,2.0,0.0,0,0
MHxPC130002861,46.0,0.0,0.0,0,1
MHxPC130002862,24.0,1.0,0.0,0,1
MHxPC130002863,26.0,9.0,0.0,0.87,0
MHxPC130002865,29.0,4.0,0.0,0,0
MHxPC130002868,43.0,3.0,12.0,0.02,0
MHxPC130002872,36.0,6.0,0.0,0,0
MHxPC130002874,13.0,3.0,0.0,0,0
MHxPC130002876,33.0,11.0,0.0,0.07,0
MHxPC130002877,27.0,1.0,0.0,0,1
MHxPC130002880,23.0,2.0,1.0,0,0
MHxPC130002881,44.0,7.0,43.0,0,0
MHxPC130002883,14.0,2.0,0.0,00,0
MHxPC130002884,15.0,2.0,0.0,0,0
MHxPC130002894,24.0,1.0,0.0,0,1
MHxPC130002898,8.0,1.0,0.0,0,1
MHxPC130002903,13.0,11.0,0.0,0.01,0
MHxPC130002904,47.0,2.0,17.0,0,0
MHxPC130002907,42.0,3.0,10.0,0,0
MHxPC130002908,12.0,1.0,0.0,0,1
MHxPC130002917,19.0,15.0,0.0,0.08,0
MHxPC130002920,40.0,1.0,0.0,0,1
MHxPC130002924,33.0,1.0,0.0,0,1
MHxPC130002925,17.0,4.0,0.0,0000,0
MHxPC130002927,32.0,24.0,0.0,0,0
MHxPC130002929,15.0,4.0,0.0,0,0
MHxPC130002934,14.0,1.0,0.0,0,1
MHxPC130002935,10.0,2.0,0.0,0,0
MHxPC130002937,12.0,8.0,0.0,0,0
MHxPC130002943,44.0,5.0,79.0,0,0
MHxPC130002944,34.0,1.0,0.0,0,1
MHxPC130002945,25.0,1.0,0.0,0.04,1
MHxPC130002947,20.0,2.0,2.0,0,0
MHxPC130002961,10.0,1.0,0.0,0,1
MHxPC130002963,30.0,1.0,0.0,0,1
MHxPC130002966,1.0,4.0,14.0,0,0
MHxPC130002966,17.0,4.0,0.0,0,0
MHxPC130002970,22.0,1.0,0.0,0,1
MHxPC130002970,33.0,24.0,18.0,00.18,0
MHxPC130002972,7.0,1.0,0.0,0,1
MHxPC130002973,11.0,1.0,0.0,0,1
MHxPC130002974,24.0,1.0,0.0,0,1
MHxPC130002976,18.0,2.0,0.0,0,0
MHxPC130002977,15.0,1.0,0.0,0.06,1
MHxPC130002981,12.0,1.0,0.0,0,1
MHxPC130002985,11.0,4.0,0.0,0,0
MHxPC130002987,10.0,2.0,0.0,00,0
MHxPC130003000,10.0,1.0,0.0,0,1
MHxPC130003006,7.0,1.0,0.0,0,1
MHxPC130003006,30.0,5.0,0.0,0.01,0
MHxPC130003007,42.0,1.0,0.0,0,1
MHxPC130003012,13.0,2.0,0.0,0,0
MHxPC130003015,23.0,4.0,0.0,0,0
MHxPC130003016,12.0,3.0,0.0,0,0
MHxPC130003017,17.0,2.0,0.0,0,0
MHxPC130003021,21.0,1.0,0.0,0,1
MHxPC130003026,25.0,17.0,0.0,0,0
MHxPC130003027,10.0,3.0,0.0,0,0
MHxPC130003034,44.0,5.0,83.0,0.02,0
MHxPC130003035,18.0,17.0,446.0,0.03,0
MHxPC130003036,17.0,3.0,0.0,0,0
MHxPC130003041,20.0,1.0,9.0,0,1
MHxPC130003043,29.0,4.0,16.0,0.34,0
MHxPC130003046,17.0,1.0,0.0,0,1
MHxPC130003047,26.0,6.0,14.0,0,0
MHxPC130003050,25.0,3.0,0.0,0,0
MHxPC130003052,34.0,2.0,0.0,0,0
MHxPC130003053,11.0,3.0,0.0,0,0
MHxPC130003054,23.0,5.0,0.0,0,0
MHxPC130003059,8.0,1.0,0.0,0,1
MHxPC130003062,26.0,7.0,0.0,0.03,0
MHxPC130003064,1.0,1.0,0.0,0,1
MHxPC130003069,38.0,1.0,0.0,0,1
MHxPC130003078,40.0,1.0,0.0,0,1
MHxPC130003086,45.0,11.0,60.0,0.01,0
MHxPC130003091,7.0,1.0,0.0,0,1
MHxPC130003096,11.0,1.0,0.0,0,1
MHxPC130003098,23.0,1.0,0.0,0,1
MHxPC130003099,38.0,1.0,0.0,0,1
MHxPC130003104,21.0,3.0,0.0,0,0
MHxPC130003106,13.0,1.0,0.0,0,1
MHxPC130003107,16.0,8.0,0.0,0.03,0
MHxPC130003108,27.0,24.0,0.0,0.16,0
MHxPC130003110,11.0,1.0,0.0,0,1
MHxPC130003118,22.0,1.0,0.0,0,1
MHxPC130003123,44.0,6.0,75.0,0,0
MHxPC130003127,19.0,7.0,0.0,0,0
MHxPC130003137,46.0,0.0,0.0,0,1
MHxPC130003142,8.0,1.0,0.0,0,1
MHxPC130003144,46.0,0.0,0.0, ,1
MHxPC130003148,29.0,14.0,0.0,0,0
MHxPC130003152,8.0,1.0,0.0,0,1
MHxPC130003155,28.0,8.0,28.0,0,0
MHxPC130003156,36.0,1.0,0.0,0,1
MHxPC130003162,46.0,1.0,9.0,0,1
MHxPC130003173,8.0,1.0,0.0,0,1
MHxPC130003173,20.0,4.0,16.0,00,0
MHxPC130003174,33.0,1.0,0.0,0,1
MHxPC130003183,23.0,2.0,0.0,0,0
MHxPC130003184,42.0,6.0,18.0,0.01,0
MHxPC130003188,46.0,0.0,0.0,0,1
MHxPC130003193,37.0,1.0,0.0,0,1
MHxPC130003194,23.0,2.0,0.0,0,0
MHxPC130003200,36.0,7.0,0.0,0,0
MHxPC130003201,12.0,2.0,0.0,0,0
MHxPC130003202,26.0,6.0,0.0,0,0
MHxPC130003202,28.0,6.0,6.0,0.13,0
MHxPC130003202,31.0,9.0,0.0,0.43,0
MHxPC130003216,8.0,1.0,0.0,0,1
MHxPC130003218,32.0,5.0,0.0,0,0
MHxPC130003219,42.0,2.0,27.0,0.01,0
MHxPC130003220,43.0,4.0,11.0,0,0
MHxPC130003224,11.0,1.0,0.0,0,1
MHxPC130003224,21.0,7.0,3.0,0,0
MHxPC130003224,29.0,87.0,3099.0,0.91,0
MHxPC130003227,35.0,2.0,0.0,0,0
MHxPC130003245,29.0,2.0,0.0,0,0
MHxPC130003246,13.0,2.0,0.0,0,0
MHxPC130003247,41.0,1.0,0.0,0,1
MHxPC130003257,23.0,16.0,0.0,0.04,0
MHxPC130003260,45.0,1.0,11.0,0,1
MHxPC130003263,26.0,2.0,2.0,0,0
MHxPC130003267,32.0,3.0,0.0,0,0
MHxPC130003268,28.0,1.0,0.0,0,1
MHxPC130003271,12.0,1.0,0.0,0,1
MHxPC130003280,46.0,0.0,0.0,0,1
MHxPC130003294,31.0,2.0,0.0,0,0
MHxPC130003299,43.0,4.0,68.0,0,0
MHxPC130003300,29.0,7.0,42.0,0,0
MHxPC130003303,25.0,1.0,0.0,0,1
MHxPC130003304,19.0,2.0,0.0,0 ,0
MHxPC130003306,26.0,2.0,0.0,0,0
MHxPC130003316,23.0,1.0,0.0,0,1
MHxPC130003321,21.0,4.0,48.0,0,0
MHxPC130003324,43.0,6.0,15.0,0.01,0
MHxPC130003327,32.0,8.0,0.0,0.84,0
MHxPC130003329,38.0,1.0,0.0,0,1
MHxPC130003333,29.0,16.0,0.0,1,0
MHxPC130003337,27.0,2.0,0.0,0,0
MHxPC130003339,18.0,1.0,0.0,0,1
MHxPC130003340,30.0,1.0,0.0,0,1
MHxPC130003344,30.0,1.0,0.0,0,1
MHxPC130003355,12.0,1.0,0.0,0,1
MHxPC130003357,48.0,5.0,75.0,0.02,0
MHxPC130003364,12.0,1.0,0.0,0,1
MHxPC130003367,21.0,1.0,0.0,0,1
MHxPC130003368,8.0,2.0,0.0,0,0
MHxPC130003369,20.0,3.0,5.0,00,0
MHxPC130003375,8.0,3.0,0.0,0,0
MHxPC130003380,22.0,1.0,0.0,0,1
MHxPC130003382,24.0,5.0,0.0,0,0
MHxPC130003386,47.0,1.0,0.0,0,1
MHxPC130003389,43.0,14.0,2.0,0,0
MHxPC130003391,43.0,7.0,145.0,0.06,0
MHxPC130003403,24.0,1.0,0.0,0,1
MHxPC130003412,11.0,3.0,0.0,0,0
MHxPC130003413,21.0,1.0,0.0,0,1
MHxPC130003421,14.0,1.0,0.0,0,1
MHxPC130003424,13.0,3.0,0.0,00.01,0
MHxPC130003426,9.0,2.0,0.0,0,0
MHxPC130003426,17.0,4.0,0.0,0,0
MHxPC130003437,17.0,1.0,0.0,0,1
MHxPC130003441,3.0,6.0,16.0,0.21,0
MHxPC130003446,7.0,4.0,8.0,00,0
MHxPC130003448,21.0,2.0,0.0,0,0
MHxPC130003451,31.0,1.0,0.0,0,1
MHxPC130003452,30.0,3.0,0.0,0,0
MHxPC130003455,12.0,1.0,0.0, ,1
MHxPC130003455,14.0,8.0,0.0,0,0
MHxPC130003459,10.0,3.0,0.0,0,0
MHxPC130003460,23.0,2.0,0.0,0,0
MHxPC130003460,36.0,2.0,0.0,0,0
MHxPC130003462,42.0,3.0,2.0,0,0
MHxPC130003463,17.0,22.0,0.0,1,0
MHxPC130003464,17.0,1.0,0.0,0,1
MHxPC130003466,24.0,1.0,0.0,0,1
MHxPC130003467,46.0,0.0,0.0,0,1
MHxPC130003470,32.0,4.0,0.0,0,0
MHxPC130003471,32.0,1.0,9.0,0.02,1
MHxPC130003473,9.0,2.0,0.0,0,0
MHxPC130003476,31.0,3.0,0.0,0,0
MHxPC130003477,23.0,15.0,13.0,0.76,0
MHxPC130003479,41.0,1.0,0.0,0,1
MHxPC130003482,7.0,1.0,0.0,0,1
MHxPC130003484,39.0,1.0,0.0,0,1
MHxPC130003487,33.0,18.0,0.0,0,0
MHxPC130003488,36.0,4.0,0.0,0,0
MHxPC130003489,11.0,2.0,0.0,0,0
MHxPC130003489,12.0,3.0,0.0,0,0
MHxPC130003491,23.0,7.0,0.0,0,0
MHxPC130003493,9.0,2.0,0.0,0,0
MHxPC130003496,12.0,1.0,0.0,0,1
MHxPC130003500,46.0,0.0,0.0,0,1
MHxPC130003503,43.0,1.0,2.0,0,1
MHxPC130003507,9.0,1.0,0.0,0,1
MHxPC130003508,10.0,1.0,0.0,0,1
MHxPC130003511,14.0,6.0,0.0,0.07,0
MHxPC130003514,42.0,1.0,0.0,0,1
MHxPC130003516,19.0,2.0,0.0,0,0
MHxPC130003518,29.0,4.0,40.0,0,0
MHxPC130003521,11.0,1.0,0.0,0,1
MHxPC130003523,34.0,1.0,0.0,0,1
MHxPC130003529,11.0,2.0,0.0,0,0
MHxPC130003530,19.0,28.0,0.0,0,0
MHxPC130003534,8.0,1.0,0.0,0,1
MHxPC130003536,35.0,1.0,0.0,0,1
MHxPC130003538,3.0,12.0,283.0,0.51,0
MHxPC130003538,27.0,4.0,12.0,0.37,0
MHxPC130003539,21.0,3.0,17.0,0,0
