student_id,week,total_logins,total_videos,total_assignments,dropout,login_risk,assignment_risk,final_risk_score,risk_level
MHxPC130001085,22.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001085,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001087,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001094,9.0,3.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130001095,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001096,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001099,11.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001102,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001104,15.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130001105,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001112,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001113,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001116,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001117,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001118,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001119,28.0,18.0,0.0,0.21,0,20,20,20.0,Low Risk
MHxPC130001127,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001128,16.0,22.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001129,22.0,4.0,10.0,00,0,20,20,20.0,Low Risk
MHxPC130001135,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001140,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001146,13.0,32.0,1472.0,0.27,0,20,20,20.0,Low Risk
MHxPC130001147,26.0,2.0,2.0,0.89,0,60,20,40.0,Low Risk
MHxPC130001147,33.0,7.0,0.0,0.98,0,20,20,20.0,Low Risk
MHxPC130001148,50.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001153,22.0,3.0,47.0,0,0,60,20,40.0,Low Risk
MHxPC130001153,33.0,79.0,0.0,0.74,0,20,20,20.0,Low Risk
MHxPC130001154,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001155,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001157,42.0,1.0,10.0,0,1,100,20,60.0,Medium Risk
MHxPC130001166,30.0,9.0,76.0,0.12,0,20,20,20.0,Low Risk
MHxPC130001171,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001175,17.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001182,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001183,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001185,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001192,8.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001200,19.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001217,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001223,22.0,17.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001223,33.0,7.0,0.0,0.04,0,20,20,20.0,Low Risk
MHxPC130001224,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001226,15.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001227,30.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001230,34.0,2.0,49.0,0,0,60,20,40.0,Low Risk
MHxPC130001230,35.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001232,30.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130001232,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001238,29.0,24.0,0.0,0.26,0,20,20,20.0,Low Risk
MHxPC130001255,21.0,3.0,11.0,0,0,60,20,40.0,Low Risk
MHxPC130001259,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001259,14.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001262,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001266,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001267,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001272,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001276,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001281,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001281,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001289,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001291,32.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001297,45.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001298,18.0,29.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001300,33.0,16.0,0.0,0.04,0,20,20,20.0,Low Risk
MHxPC130001300,36.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001301,7.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001312,14.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001315,21.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130001326,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001332,23.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130001335,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001336,14.0,21.0,0.0,0.02,0,20,20,20.0,Low Risk
MHxPC130001337,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001340,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001340,45.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001345,11.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001347,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001348,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001352,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001358,27.0,22.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001359,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001369,24.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001371,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001375,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001378,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001380,13.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001388,20.0,3.0,23.0,0,0,60,20,40.0,Low Risk
MHxPC130001393,24.0,14.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001396,14.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001398,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001402,24.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001405,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001409,44.0,11.0,66.0,0,0,20,20,20.0,Low Risk
MHxPC130001410,51.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001411,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001419,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001419,14.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001420,32.0,15.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130001422,41.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001423,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001425,21.0,2.0,22.0,0,0,60,20,40.0,Low Risk
MHxPC130001427,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001430,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001431,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001433,43.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001434,31.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001446,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001448,23.0,2.0,11.0,0,0,60,20,40.0,Low Risk
MHxPC130001452,17.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001462,22.0,2.0,5.0,0,0,60,20,40.0,Low Risk
MHxPC130001462,41.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001468,29.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001469,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001470,3.0,25.0,80.0,0.87,0,20,20,20.0,Low Risk
MHxPC130001471,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001472,28.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001476,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001478,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001479,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001480,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001481,31.0,43.0,557.0,0.93,0,20,20,20.0,Low Risk
MHxPC130001488,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001489,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001492,19.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001493,13.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001494,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001496,16.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001499,36.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001503,14.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001508,12.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130001508,30.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001514,8.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001516,44.0,1.0,4.0,0,1,100,20,60.0,Medium Risk
MHxPC130001520,32.0,18.0,29.0,0.89,0,20,20,20.0,Low Risk
MHxPC130001533,15.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001533,22.0,3.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130001534,33.0,56.0,0.0,0.73,0,20,20,20.0,Low Risk
MHxPC130001535,26.0,4.0,7.0,0.56,0,20,20,20.0,Low Risk
MHxPC130001536,30.0,21.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001536,36.0,14.0,103.0,0,0,20,20,20.0,Low Risk
MHxPC130001538,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001541,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001553,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001553,33.0,18.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001554,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001557,30.0,2.0,12.0,0,0,60,20,40.0,Low Risk
MHxPC130001563,16.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001568,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001573,15.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001575,17.0,2.0,0.0, 0,0,60,20,40.0,Low Risk
MHxPC130001577,36.0,13.0,0.0,0.66,0,20,20,20.0,Low Risk
MHxPC130001582,51.0,7.0,16.0,0,0,20,20,20.0,Low Risk
MHxPC130001583,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001586,26.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001587,20.0,4.0,0.0,0.05,0,20,20,20.0,Low Risk
MHxPC130001589,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001590,28.0,11.0,42.0,0.89,0,20,20,20.0,Low Risk
MHxPC130001591,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001592,15.0,14.0,55.0,0,0,20,20,20.0,Low Risk
MHxPC130001594,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001599,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001604,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001605,20.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001605,23.0,13.0,132.0,0,0,20,20,20.0,Low Risk
MHxPC130001606,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001613,21.0,2.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130001614,43.0,5.0,37.0,0.01,0,20,20,20.0,Low Risk
MHxPC130001616,21.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130001616,47.0,11.0,84.0,0.01,0,20,20,20.0,Low Risk
MHxPC130001622,24.0,7.0,28.0,0.03,0,20,20,20.0,Low Risk
MHxPC130001626,18.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001628,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001634,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001634,36.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001634,43.0,3.0,4.0,0.01,0,60,20,40.0,Low Risk
MHxPC130001642,22.0,2.0,11.0,0,0,60,20,40.0,Low Risk
MHxPC130001646,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001647,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001652,25.0,8.0,21.0,0,0,20,20,20.0,Low Risk
MHxPC130001653,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001654,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001663,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001665,42.0,3.0,50.0, ,0,60,20,40.0,Low Risk
MHxPC130001667,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001668,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001676,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001679,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001685,44.0,3.0,4.0,0,0,60,20,40.0,Low Risk
MHxPC130001688,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001689,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001692,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001693,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001696,34.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001701,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001702,13.0,15.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130001707,14.0,8.0,63.0,0,0,20,20,20.0,Low Risk
MHxPC130001709,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001713,15.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001720,15.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001722,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001727,20.0,2.0,13.0,0,0,60,20,40.0,Low Risk
MHxPC130001734,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001736,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001737,3.0,42.0,953.0,0.99,0,20,20,20.0,Low Risk
MHxPC130001741,20.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130001745,20.0,6.0,1.0,0,0,20,20,20.0,Low Risk
MHxPC130001747,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001748,43.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001751,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001752,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001752,18.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001753,3.0,3.0,68.0,0,0,60,20,40.0,Low Risk
MHxPC130001764,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001770,30.0,18.0,0.0,0.62,0,20,20,20.0,Low Risk
MHxPC130001772,21.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130001774,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001778,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001783,16.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001789,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001790,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001791,44.0,5.0,34.0,0,0,20,20,20.0,Low Risk
MHxPC130001796,46.0,2.0,62.0,00,0,60,20,40.0,Low Risk
MHxPC130001797,8.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001799,35.0,10.0,4.0,0.87,0,20,20,20.0,Low Risk
MHxPC130001804,32.0,48.0,0.0,0.78,0,20,20,20.0,Low Risk
MHxPC130001809,14.0,11.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001811,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001812,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001821,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001825,13.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001838,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001840,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001841,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001842,49.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130001843,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001844,24.0,8.0,0.0,0.01,0,20,20,20.0,Low Risk
MHxPC130001854,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001855,15.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001856,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001858,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001860,18.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001861,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001862,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001863,35.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001874,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001875,21.0,1.0,10.0,0,1,100,20,60.0,Medium Risk
MHxPC130001881,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001885,20.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001886,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001887,48.0,9.0,172.0,0.06,0,20,20,20.0,Low Risk
MHxPC130001893,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001894,9.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001895,10.0,33.0,470.0,0,0,20,20,20.0,Low Risk
MHxPC130001896,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001920,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001921,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001926,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001927,26.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130001931,42.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130001932,20.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001935,27.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001938,23.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001943,20.0,2.0,47.0,0,0,60,20,40.0,Low Risk
MHxPC130001944,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001946,43.0,3.0,9.0,0,0,60,20,40.0,Low Risk
MHxPC130001947,23.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001948,35.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001950,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001957,25.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130001958,20.0,4.0,16.0,0,0,20,20,20.0,Low Risk
MHxPC130001962,20.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130001968,23.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001970,36.0,51.0,0.0,0.84,0,20,20,20.0,Low Risk
MHxPC130001974,10.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130001981,3.0,13.0,21.0,0.28,0,20,20,20.0,Low Risk
MHxPC130001983,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130001985,32.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001990,31.0,13.0,0.0,0.01,0,20,20,20.0,Low Risk
MHxPC130001992,44.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130001993,25.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130001994,14.0,3.0,0.0,000,0,60,20,40.0,Low Risk
MHxPC130001995,23.0,2.0,10.0,0,0,60,20,40.0,Low Risk
MHxPC130001997,28.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002005,12.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002019,3.0,39.0,592.0,0.93,0,20,20,20.0,Low Risk
MHxPC130002019,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002027,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002030,36.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002032,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002035,1.0,1.0,3.0,0,1,100,20,60.0,Medium Risk
MHxPC130002038,34.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002051,14.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002051,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002055,20.0,15.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002055,21.0,5.0,32.0,0.08,0,20,20,20.0,Low Risk
MHxPC130002059,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002062,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002064,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002065,35.0,85.0,0.0,0.75,0,20,20,20.0,Low Risk
MHxPC130002067,3.0,45.0,724.0,0.98,0,20,20,20.0,Low Risk
MHxPC130002069,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002076,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002077,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002079,17.0,1.0,25.0,0,1,100,20,60.0,Medium Risk
MHxPC130002081,9.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130002084,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002088,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002091,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002093,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002094,22.0,4.0,12.0,0,0,20,20,20.0,Low Risk
MHxPC130002095,23.0,17.0,75.0,0.07,0,20,20,20.0,Low Risk
MHxPC130002098,23.0,1.0,0.0,0.04,1,100,20,60.0,Medium Risk
MHxPC130002098,31.0,20.0,217.0,0.4,0,20,20,20.0,Low Risk
MHxPC130002099,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002099,13.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002103,38.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002105,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002107,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002111,17.0,14.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002113,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002115,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002117,40.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002121,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002123,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002125,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002127,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002129,29.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002130,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002131,14.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002133,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002143,2.0,4.0,111.0,0,0,20,20,20.0,Low Risk
MHxPC130002144,42.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130002145,21.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002154,14.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002156,3.0,3.0,215.0,0,0,60,20,40.0,Low Risk
MHxPC130002161,12.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002171,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002171,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002175,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002178,10.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130002179,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002179,21.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002180,12.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002181,43.0,3.0,44.0,0,0,60,20,40.0,Low Risk
MHxPC130002183,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002185,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002188,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130002190,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130002193,15.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130002196,32.0,27.0,10.0,10.52,0,20,20,20.0,Low Risk
MHxPC130002201,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
